Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc
County,"Virginia : Nelson",51125,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : New Kent",51127,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Newport News City",51700,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Norfolk City",51710,All,All,All,"Autism Spectrum Disorders",0.0012
County,"Virginia : Northampton",51131,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Northumberland",51133,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Norton City",51720,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Nottoway",51135,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Orange",51137,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Page",51139,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Patrick",51141,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Petersburg City",51730,All,All,All,"Autism Spectrum Disorders",0.0042
County,"Virginia : Pittsylvania",51143,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Poquoson City",51735,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Portsmouth City",51740,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Powhatan",51145,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Prince Edward",51147,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Prince George",51149,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Prince William",51153,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Pulaski",51155,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Radford City",51750,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Rappahannock",51157,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Richmond",51159,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Richmond City",51760,All,All,All,"Autism Spectrum Disorders",0.0007
County,"Virginia : Roanoke",51161,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Roanoke City",51770,All,All,All,"Autism Spectrum Disorders",0.0009
County,"Virginia : Rockbridge",51163,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Rockingham",51165,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Russell",51167,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Salem City",51775,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Scott",51169,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Shenandoah",51171,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Smyth",51173,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Southampton",51175,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Spotsylvania",51177,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Stafford",51179,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Staunton City",51790,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Suffolk City",51800,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Surry",51181,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Sussex",51183,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Tazewell",51185,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Unknown",51999,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Virginia Beach City",51810,All,All,All,"Autism Spectrum Disorders",0.0007
County,"Virginia : Warren",51187,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Washington",51191,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Waynesboro City",51820,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Westmoreland",51193,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Williamsburg City",51830,All,All,All,"Autism Spectrum Disorders",0
County,"Virginia : Winchester City",51840,All,All,All,"Autism Spectrum Disorders",0.0032
County,"Virginia : Wise",51195,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : Wythe",51197,All,All,All,"Autism Spectrum Disorders",""
County,"Virginia : York",51199,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Adams",53001,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Asotin",53003,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Benton",53005,All,All,All,"Autism Spectrum Disorders",0.0006
County,"Washington : Chelan",53007,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Clallam",53009,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Clark",53011,All,All,All,"Autism Spectrum Disorders",0.0007
County,"Washington : Columbia",53013,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Cowlitz",53015,All,All,All,"Autism Spectrum Disorders",0.0011
County,"Washington : Douglas",53017,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Ferry",53019,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Franklin",53021,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Garfield",53023,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Grant",53025,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Grays Harbor",53027,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Island",53029,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Jefferson",53031,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : King",53033,All,All,All,"Autism Spectrum Disorders",0.0008
County,"Washington : Kitsap",53035,All,All,All,"Autism Spectrum Disorders",0.0011
County,"Washington : Kittitas",53037,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Klickitat",53039,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Lewis",53041,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Lincoln",53043,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Mason",53045,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Okanogan",53047,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Pacific",53049,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Pend Oreille",53051,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Pierce",53053,All,All,All,"Autism Spectrum Disorders",0.0011
County,"Washington : San Juan",53055,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Skagit",53057,All,All,All,"Autism Spectrum Disorders",0.0008
County,"Washington : Skamania",53059,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Snohomish",53061,All,All,All,"Autism Spectrum Disorders",0.0007
County,"Washington : Spokane",53063,All,All,All,"Autism Spectrum Disorders",0.0007
County,"Washington : Stevens",53065,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Thurston",53067,All,All,All,"Autism Spectrum Disorders",0.0009
County,"Washington : Unknown",53999,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Wahkiakum",53069,All,All,All,"Autism Spectrum Disorders",0
County,"Washington : Walla Walla",53071,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Whatcom",53073,All,All,All,"Autism Spectrum Disorders",0.001
County,"Washington : Whitman",53075,All,All,All,"Autism Spectrum Disorders",""
County,"Washington : Yakima",53077,All,All,All,"Autism Spectrum Disorders",0.0006
County,"West Virginia : Barbour",54001,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Berkeley",54003,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Boone",54005,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Braxton",54007,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Brooke",54009,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Cabell",54011,All,All,All,"Autism Spectrum Disorders",0.0019
County,"West Virginia : Calhoun",54013,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Clay",54015,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Doddridge",54017,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Fayette",54019,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Gilmer",54021,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Grant",54023,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Greenbrier",54025,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Hampshire",54027,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Hancock",54029,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Hardy",54031,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Harrison",54033,All,All,All,"Autism Spectrum Disorders",0.001
County,"West Virginia : Jackson",54035,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Jefferson",54037,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Kanawha",54039,All,All,All,"Autism Spectrum Disorders",0.0016
County,"West Virginia : Lewis",54041,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Lincoln",54043,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Logan",54045,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Marion",54049,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Marshall",54051,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Mason",54053,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : McDowell",54047,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Mercer",54055,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Mineral",54057,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Mingo",54059,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Monongalia",54061,All,All,All,"Autism Spectrum Disorders",0.002
County,"West Virginia : Monroe",54063,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Morgan",54065,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Nicholas",54067,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Ohio",54069,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Pendleton",54071,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Pleasants",54073,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Pocahontas",54075,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Preston",54077,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Putnam",54079,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Raleigh",54081,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Randolph",54083,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Ritchie",54085,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Roane",54087,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Summers",54089,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Taylor",54091,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Tucker",54093,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Tyler",54095,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Unknown",54999,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Upshur",54097,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Wayne",54099,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Webster",54101,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Wetzel",54103,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Wirt",54105,All,All,All,"Autism Spectrum Disorders",0
County,"West Virginia : Wood",54107,All,All,All,"Autism Spectrum Disorders",""
County,"West Virginia : Wyoming",54109,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Adams",55001,All,All,All,"Autism Spectrum Disorders",0
County,"Wisconsin : Ashland",55003,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Barron",55005,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Bayfield",55007,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Brown",55009,All,All,All,"Autism Spectrum Disorders",0.0015
County,"Wisconsin : Buffalo",55011,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Burnett",55013,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Calumet",55015,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Chippewa",55017,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Clark",55019,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Columbia",55021,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Crawford",55023,All,All,All,"Autism Spectrum Disorders",0
County,"Wisconsin : Dane",55025,All,All,All,"Autism Spectrum Disorders",0.0026
County,"Wisconsin : Dodge",55027,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Door",55029,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Douglas",55031,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Dunn",55033,All,All,All,"Autism Spectrum Disorders",0.0026
County,"Wisconsin : Eau Claire",55035,All,All,All,"Autism Spectrum Disorders",0.0042
County,"Wisconsin : Florence",55037,All,All,All,"Autism Spectrum Disorders",0
County,"Wisconsin : Fond du Lac",55039,All,All,All,"Autism Spectrum Disorders",0.0012
County,"Wisconsin : Forest",55041,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Grant",55043,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Green",55045,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Green Lake",55047,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Iowa",55049,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Iron",55051,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Jackson",55053,All,All,All,"Autism Spectrum Disorders",0
County,"Wisconsin : Jefferson",55055,All,All,All,"Autism Spectrum Disorders",0.0047
County,"Wisconsin : Juneau",55057,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Kenosha",55059,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Kewaunee",55061,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : La Crosse",55063,All,All,All,"Autism Spectrum Disorders",0.0016
County,"Wisconsin : Lafayette",55065,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Langlade",55067,All,All,All,"Autism Spectrum Disorders",0
County,"Wisconsin : Lincoln",55069,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Manitowoc",55071,All,All,All,"Autism Spectrum Disorders",0.001
County,"Wisconsin : Marathon",55073,All,All,All,"Autism Spectrum Disorders",0.0014
County,"Wisconsin : Marinette",55075,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Marquette",55077,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Menominee",55078,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Milwaukee",55079,All,All,All,"Autism Spectrum Disorders",0.0014
County,"Wisconsin : Monroe",55081,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Oconto",55083,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Oneida",55085,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Outagamie",55087,All,All,All,"Autism Spectrum Disorders",0.0014
County,"Wisconsin : Ozaukee",55089,All,All,All,"Autism Spectrum Disorders",0.0016
County,"Wisconsin : Pepin",55091,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Pierce",55093,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Polk",55095,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Portage",55097,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Price",55099,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Racine",55101,All,All,All,"Autism Spectrum Disorders",0.0049
County,"Wisconsin : Richland",55103,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Rock",55105,All,All,All,"Autism Spectrum Disorders",0.0009
County,"Wisconsin : Rusk",55107,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Sauk",55111,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Sawyer",55113,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Shawano",55115,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Sheboygan",55117,All,All,All,"Autism Spectrum Disorders",0.001
County,"Wisconsin : St. Croix",55109,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Taylor",55119,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Trempealeau",55121,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Unknown",55999,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Vernon",55123,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Vilas",55125,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Walworth",55127,All,All,All,"Autism Spectrum Disorders",0.0011
County,"Wisconsin : Washburn",55129,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Washington",55131,All,All,All,"Autism Spectrum Disorders",0.0008
County,"Wisconsin : Waukesha",55133,All,All,All,"Autism Spectrum Disorders",0.0012
County,"Wisconsin : Waupaca",55135,All,All,All,"Autism Spectrum Disorders",0.0021
County,"Wisconsin : Waushara",55137,All,All,All,"Autism Spectrum Disorders",""
County,"Wisconsin : Winnebago",55139,All,All,All,"Autism Spectrum Disorders",0.0014
County,"Wisconsin : Wood",55141,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Albany",56001,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Big Horn",56003,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Campbell",56005,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Carbon",56007,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Converse",56009,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Crook",56011,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Fremont",56013,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Goshen",56015,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Hot Springs",56017,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Johnson",56019,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Laramie",56021,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Lincoln",56023,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Natrona",56025,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Niobrara",56027,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Park",56029,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Platte",56031,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Sheridan",56033,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Sublette",56035,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Sweetwater",56037,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Teton",56039,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Uinta",56041,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Unknown",56999,All,All,All,"Autism Spectrum Disorders",""
County,"Wyoming : Washakie",56043,All,All,All,"Autism Spectrum Disorders",0
County,"Wyoming : Weston",56045,All,All,All,"Autism Spectrum Disorders",0
National,National,"",<65,All,All,"Autism Spectrum Disorders",0.0046
County,"Alabama : Autauga",01001,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Baldwin",01003,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Barbour",01005,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Bibb",01007,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Blount",01009,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Bullock",01011,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Butler",01013,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Calhoun",01015,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Chambers",01017,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Cherokee",01019,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Chilton",01021,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Choctaw",01023,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Clarke",01025,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Clay",01027,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Cleburne",01029,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Coffee",01031,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Colbert",01033,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Conecuh",01035,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Coosa",01037,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Covington",01039,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Crenshaw",01041,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Cullman",01043,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Dale",01045,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Dallas",01047,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : DeKalb",01049,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Elmore",01051,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Escambia",01053,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Etowah",01055,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Fayette",01057,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Franklin",01059,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Geneva",01061,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Greene",01063,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Hale",01065,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Henry",01067,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Houston",01069,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Jackson",01071,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Jefferson",01073,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Lamar",01075,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Lauderdale",01077,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Lawrence",01079,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Lee",01081,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Limestone",01083,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Lowndes",01085,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Macon",01087,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Madison",01089,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Marengo",01091,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Marion",01093,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Marshall",01095,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Mobile",01097,<65,All,All,"Autism Spectrum Disorders",0.0022
County,"Alabama : Monroe",01099,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Montgomery",01101,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Morgan",01103,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Perry",01105,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Pickens",01107,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Pike",01109,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Randolph",01111,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Russell",01113,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Shelby",01117,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : St. Clair",01115,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Sumter",01119,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Talladega",01121,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Tallapoosa",01123,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Tuscaloosa",01125,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Unknown",01999,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Walker",01127,<65,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Washington",01129,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Wilcox",01131,<65,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Winston",01133,<65,All,All,"Autism Spectrum Disorders",""
State,Alabama,01,<65,All,All,"Autism Spectrum Disorders",0.0013
County,"Alaska : Aleutians East",02013,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Aleutians West",02016,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Anchorage",02020,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Bethel",02050,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Bristol Bay",02060,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Denali",02068,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Dillingham",02070,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Fairbanks North Star",02090,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Haines",02100,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Hoonah-Angoon",02105,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Juneau",02110,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Kenai Peninsula",02122,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Ketchikan Gateway",02130,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Kodiak Island",02150,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Kusilvak",02158,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Lake and Peninsula",02164,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Matanuska-Susitna",02170,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Nome",02180,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : North Slope",02185,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Northwest Arctic",02188,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Petersburg",02195,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Prince of Wales-Hyder",02198,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Prince of Wales-Outer Ket",02201,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Sitka",02220,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Skagway",02230,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Skagway-Hoonah-Angoon",02232,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Southeast Fairbanks",02240,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Unknown",02999,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Valdez-Cordova",02261,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Wade Hampton",02270,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Wrangell",02275,<65,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Wrangell-Petersburg",02280,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Yakutat",02282,<65,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Yukon-Koyukuk",02290,<65,All,All,"Autism Spectrum Disorders",0
State,Alaska,02,<65,All,All,"Autism Spectrum Disorders",""
